AA,PHI,PSI,_Count,Count,Prob,U_CHI1,U_CHI2,U_CHI3,U_CHI4,U_CHI1Sig,U_CHI2Sig,U_CHI3Sig,U_CHI4Sig
LEU,-90,120,134,333,0.4024024,-179.64,63.34,0.0,0.0,7.58,5.12,0.0,0.0
LEU,-90,120,12,333,0.03603604,-158.16,171.05,0.0,0.0,14.47,25.79,0.0,0.0
LEU,-90,120,4,333,0.01201201,-169.81,-68.32,0.0,0.0,2.89,10.09,0.0,0.0
LEU,-90,120,21,333,0.06306306,-82.76,64.51,0.0,0.0,9.76,16.38,0.0,0.0
LEU,-90,120,151,333,0.45345345,-62.91,178.08,0.0,0.0,8.31,7.3,0.0,0.0
LEU,-90,120,8,333,0.02402402,-69.9,-58.09,0.0,0.0,9.21,15.39,0.0,0.0
LEU,-90,150,2,387,0.00516796,59.58,76.64,0.0,0.0,18.35,7.73,0.0,0.0
LEU,-90,150,2,387,0.00516796,44.04,-46.99,0.0,0.0,12.18,16.61,0.0,0.0
LEU,-90,150,22,387,0.05684755,-173.15,63.53,0.0,0.0,12.12,5.44,0.0,0.0
LEU,-90,150,7,387,0.01808786,-164.95,175.32,0.0,0.0,11.34,12.32,0.0,0.0
LEU,-90,150,46,387,0.11886305,-85.35,60.3,0.0,0.0,11.39,12.92,0.0,0.0
LEU,-90,150,300,387,0.7751938,-60.59,177.01,0.0,0.0,5.41,6.79,0.0,0.0
LEU,-90,150,6,387,0.01550388,-72.34,-53.76,0.0,0.0,13.73,11.27,0.0,0.0
LEU,-60,-180,2,11,0.18181818,-75.42,100.25,0.0,0.0,25.6,14.58,0.0,0.0
LEU,-60,-180,6,11,0.54545455,-63.53,-177.51,0.0,0.0,5.93,7.4,0.0,0.0
LEU,-60,-120,2,5,0.4,-166.83,60.5,0.0,0.0,0.95,9.66,0.0,0.0
LEU,-60,-90,2,3,0.66666667,-85.47,-175.37,0.0,0.0,10.36,6.33,0.0,0.0
LEU,-60,-60,2,757,0.00264201,70.83,-45.98,0.0,0.0,1.99,32.36,0.0,0.0
LEU,-60,-60,323,757,0.42668428,179.89,59.84,0.0,0.0,6.8,5.99,0.0,0.0
LEU,-60,-60,62,757,0.08190225,-153.18,-175.29,0.0,0.0,13.68,24.37,0.0,0.0
LEU,-60,-60,16,757,0.02113606,-160.28,-77.02,0.0,0.0,17.01,20.46,0.0,0.0
LEU,-60,-60,34,757,0.04491413,-96.56,40.01,0.0,0.0,10.44,18.13,0.0,0.0
LEU,-60,-60,304,757,0.4015852,-71.47,175.49,0.0,0.0,7.68,7.86,0.0,0.0
LEU,-60,-60,15,757,0.01981506,-86.8,-48.41,0.0,0.0,15.91,19.44,0.0,0.0
LEU,-60,-30,11,2009,0.00547536,67.66,83.37,0.0,0.0,10.61,10.54,0.0,0.0
LEU,-60,-30,4,2009,0.00199104,88.78,150.62,0.0,0.0,18.65,4.0,0.0,0.0
LEU,-60,-30,2,2009,0.00099552,41.98,-72.0,0.0,0.0,13.21,9.37,0.0,0.0
LEU,-60,-30,538,2009,0.26779492,-177.67,59.98,0.0,0.0,7.44,6.52,0.0,0.0
LEU,-60,-30,74,2009,0.03683425,-160.29,173.44,0.0,0.0,17.91,20.23,0.0,0.0
LEU,-60,-30,26,2009,0.01294176,-166.37,-75.31,0.0,0.0,17.8,15.1,0.0,0.0
LEU,-60,-30,93,2009,0.04629169,-96.51,46.5,0.0,0.0,7.67,15.56,0.0,0.0
LEU,-60,-30,1230,2009,0.6122449,-68.67,174.81,0.0,0.0,6.01,6.83,0.0,0.0
LEU,-60,-30,31,2009,0.01543056,-76.6,-50.74,0.0,0.0,12.46,16.46,0.0,0.0
LEU,-60,0,2,96,0.02083333,-162.48,58.31,0.0,0.0,7.48,4.34,0.0,0.0
LEU,-60,0,2,96,0.02083333,177.95,-92.21,0.0,0.0,0.0,0.01,0.0,0.0
LEU,-60,0,10,96,0.10416667,-92.42,44.48,0.0,0.0,6.98,9.65,0.0,0.0
LEU,-60,0,79,96,0.82291667,-67.74,173.94,0.0,0.0,6.11,6.89,0.0,0.0
LEU,-60,0,2,96,0.02083333,-69.6,-44.6,0.0,0.0,6.25,4.19,0.0,0.0
LEU,-60,30,2,8,0.25,175.66,166.16,0.0,0.0,3.8,16.57,0.0,0.0
LEU,-60,30,5,8,0.625,-63.22,173.28,0.0,0.0,5.51,15.29,0.0,0.0
LEU,-60,60,2,9,0.22222222,-171.73,79.5,0.0,0.0,0.0,0.0,0.0,0.0
LEU,-60,60,2,9,0.22222222,170.48,173.79,0.0,0.0,0.0,0.0,0.0,0.0
LEU,-60,60,4,9,0.44444444,-58.52,163.83,0.0,0.0,3.05,15.29,0.0,0.0
LEU,-60,90,3,11,0.27272727,-176.38,54.36,0.0,0.0,2.45,7.18,0.0,0.0
LEU,-60,90,2,11,0.18181818,-54.84,64.72,0.0,0.0,17.23,4.46,0.0,0.0
LEU,-60,90,4,11,0.36363636,-58.4,176.61,0.0,0.0,14.21,7.72,0.0,0.0
LEU,-60,120,101,196,0.51530612,-174.63,65.23,0.0,0.0,8.11,5.6,0.0,0.0
LEU,-60,120,12,196,0.06122449,-170.69,163.46,0.0,0.0,16.2,16.58,0.0,0.0
LEU,-60,120,2,196,0.01020408,-155.0,-100.38,0.0,0.0,1.73,16.04,0.0,0.0
LEU,-60,120,9,196,0.04591837,-88.2,51.75,0.0,0.0,6.35,22.48,0.0,0.0
LEU,-60,120,70,196,0.35714286,-65.79,176.56,0.0,0.0,9.34,7.34,0.0,0.0
LEU,-60,120,2,196,0.01020408,-95.09,-34.3,0.0,0.0,3.77,33.46,0.0,0.0
LEU,-60,150,30,234,0.12820513,-174.32,65.0,0.0,0.0,10.92,7.19,0.0,0.0
LEU,-60,150,2,234,0.00854701,176.99,174.46,0.0,0.0,45.39,39.96,0.0,0.0
LEU,-60,150,20,234,0.08547009,-88.09,46.4,0.0,0.0,6.04,17.62,0.0,0.0
LEU,-60,150,173,234,0.73931624,-65.35,174.78,0.0,0.0,6.41,6.96,0.0,0.0
LEU,-60,150,7,234,0.02991453,-85.48,-47.89,0.0,0.0,8.95,20.12,0.0,0.0
LEU,-30,-60,10,18,0.55555556,-174.29,51.57,0.0,0.0,9.41,9.71,0.0,0.0
LEU,-30,-60,2,18,0.11111111,-156.54,166.61,0.0,0.0,11.63,30.54,0.0,0.0
LEU,-30,-60,5,18,0.27777778,-82.79,177.09,0.0,0.0,19.97,12.45,0.0,0.0
LEU,-30,-30,4,14,0.28571429,-173.48,65.81,0.0,0.0,8.12,11.16,0.0,0.0
LEU,-30,-30,3,14,0.21428571,-176.37,146.21,0.0,0.0,14.64,22.55,0.0,0.0
LEU,-30,-30,5,14,0.35714286,-65.68,164.21,0.0,0.0,4.5,5.94,0.0,0.0
LEU,-30,120,2,3,0.66666667,-173.3,60.65,0.0,0.0,3.89,3.4,0.0,0.0
LEU,0,-30,2,3,0.66666667,-59.04,160.93,0.0,0.0,0.0,0.0,0.0,0.0
LEU,30,30,2,3,0.66666667,-75.76,-34.24,0.0,0.0,8.75,34.24,0.0,0.0
LEU,30,60,4,5,0.8,-56.65,171.13,0.0,0.0,5.09,1.62,0.0,0.0
LEU,60,0,3,3,1.0,-62.67,-175.62,0.0,0.0,0.02,2.6,0.0,0.0
LEU,60,30,2,32,0.0625,-79.94,47.93,0.0,0.0,6.35,33.25,0.0,0.0
LEU,60,30,30,32,0.9375,-55.99,179.93,0.0,0.0,7.91,5.29,0.0,0.0
LEU,60,60,6,8,0.75,-53.27,-174.59,0.0,0.0,3.66,5.46,0.0,0.0
LEU,90,-30,2,4,0.5,-69.08,177.52,0.0,0.0,16.09,1.64,0.0,0.0
LEU,90,0,4,4,1.0,-59.58,175.53,0.0,0.0,1.0,5.2,0.0,0.0
LEU,90,30,4,5,0.8,-71.44,171.09,0.0,0.0,5.62,3.88,0.0,0.0
LEU,150,150,2,2,1.0,-57.61,-179.71,0.0,0.0,1.0,1.59,0.0,0.0
PHE,-180,-180,8,11,0.72727273,66.25,87.39,0.0,0.0,6.81,6.31,0.0,0.0
PHE,-180,-180,2,11,0.18181818,-170.94,93.45,0.0,0.0,34.27,16.77,0.0,0.0
PHE,-180,-30,2,3,0.66666667,-61.14,-82.27,0.0,0.0,0.0,0.0,0.0,0.0
PHE,-180,120,2,3,0.66666667,-163.67,75.93,0.0,0.0,2.82,9.36,0.0,0.0
PHE,-180,150,7,15,0.46666667,58.63,81.89,0.0,0.0,8.98,6.63,0.0,0.0
PHE,-180,150,4,15,0.26666667,63.87,-86.15,0.0,0.0,5.1,4.12,0.0,0.0
PHE,-180,150,3,15,0.2,-83.52,78.75,0.0,0.0,11.85,0.77,0.0,0.0
PHE,-150,-180,24,51,0.47058824,64.78,92.53,0.0,0.0,4.59,8.64,0.0,0.0
PHE,-150,-180,20,51,0.39215686,62.24,-83.49,0.0,0.0,6.24,4.16,0.0,0.0
PHE,-150,-180,2,51,0.03921569,-64.3,69.77,0.0,0.0,6.74,4.58,0.0,0.0
PHE,-150,-180,4,51,0.07843137,-57.22,-83.4,0.0,0.0,5.64,3.1,0.0,0.0
PHE,-150,-30,2,5,0.4,69.33,86.76,0.0,0.0,0.08,4.65,0.0,0.0
PHE,-150,-30,3,5,0.6,-64.49,-76.83,0.0,0.0,1.1,4.44,0.0,0.0
PHE,-150,0,2,3,0.66666667,55.41,83.0,0.0,0.0,2.02,0.99,0.0,0.0
PHE,-150,30,3,4,0.75,-67.85,-83.92,0.0,0.0,3.26,2.79,0.0,0.0
PHE,-150,60,4,5,0.8,-56.59,-81.08,0.0,0.0,4.28,7.6,0.0,0.0
PHE,-150,90,8,13,0.61538462,-173.77,66.94,0.0,0.0,9.06,12.34,0.0,0.0
PHE,-150,90,2,13,0.15384615,-162.3,-76.13,0.0,0.0,0.0,0.0,0.0,0.0
PHE,-150,90,3,13,0.23076923,-62.64,-69.05,0.0,0.0,5.32,1.91,0.0,0.0
PHE,-150,120,28,45,0.62222222,-175.74,74.58,0.0,0.0,7.69,9.63,0.0,0.0
PHE,-150,120,2,45,0.04444444,-174.23,-86.33,0.0,0.0,0.75,4.0,0.0,0.0
PHE,-150,120,7,45,0.15555556,-52.69,86.84,0.0,0.0,2.61,10.38,0.0,0.0
PHE,-150,120,7,45,0.15555556,-54.63,-80.85,0.0,0.0,6.04,6.59,0.0,0.0
PHE,-150,150,68,162,0.41975309,63.14,88.0,0.0,0.0,6.01,5.6,0.0,0.0
PHE,-150,150,53,162,0.32716049,62.41,-84.69,0.0,0.0,7.28,4.71,0.0,0.0
PHE,-150,150,9,162,0.05555556,-165.58,68.84,0.0,0.0,12.63,6.11,0.0,0.0
PHE,-150,150,11,162,0.06790123,-58.85,84.54,0.0,0.0,5.95,9.02,0.0,0.0
PHE,-150,150,19,162,0.11728395,-60.77,-87.81,0.0,0.0,5.96,7.03,0.0,0.0
PHE,-120,-180,5,24,0.20833333,59.27,82.86,0.0,0.0,4.81,4.47,0.0,0.0
PHE,-120,-180,3,24,0.125,53.38,-87.44,0.0,0.0,4.04,5.04,0.0,0.0
PHE,-120,-180,7,24,0.29166667,-59.71,81.75,0.0,0.0,4.4,7.24,0.0,0.0
PHE,-120,-180,9,24,0.375,-56.88,-81.61,0.0,0.0,13.18,10.22,0.0,0.0
PHE,-120,-90,2,2,1.0,-171.17,63.36,0.0,0.0,10.82,7.13,0.0,0.0
PHE,-120,-60,4,11,0.36363636,179.06,70.4,0.0,0.0,3.77,6.21,0.0,0.0
PHE,-120,-60,5,11,0.45454545,-68.94,-64.76,0.0,0.0,1.98,15.36,0.0,0.0
PHE,-120,-30,4,40,0.1,65.32,86.76,0.0,0.0,2.4,11.63,0.0,0.0
PHE,-120,-30,8,40,0.2,-65.46,88.41,0.0,0.0,13.62,12.26,0.0,0.0
PHE,-120,-30,4,40,0.1,-62.0,122.47,0.0,0.0,6.28,5.43,0.0,0.0
PHE,-120,-30,22,40,0.55,-57.82,-69.71,0.0,0.0,5.14,7.79,0.0,0.0
PHE,-120,0,2,71,0.02816901,64.49,77.66,0.0,0.0,4.27,9.21,0.0,0.0
PHE,-120,0,14,71,0.1971831,-64.96,89.51,0.0,0.0,6.2,7.09,0.0,0.0
PHE,-120,0,5,71,0.07042254,-60.34,141.61,0.0,0.0,3.81,13.88,0.0,0.0
PHE,-120,0,49,71,0.69014085,-60.77,-75.47,0.0,0.0,7.03,8.39,0.0,0.0
PHE,-120,30,11,39,0.28205128,-60.01,82.46,0.0,0.0,6.41,7.95,0.0,0.0
PHE,-120,30,2,39,0.05128205,-62.29,120.7,0.0,0.0,0.29,0.54,0.0,0.0
PHE,-120,30,23,39,0.58974359,-55.99,-71.34,0.0,0.0,5.54,10.34,0.0,0.0
PHE,-120,60,4,19,0.21052632,-64.3,90.93,0.0,0.0,10.71,7.59,0.0,0.0
PHE,-120,60,3,19,0.15789474,-81.58,150.48,0.0,0.0,9.17,23.05,0.0,0.0
PHE,-120,60,10,19,0.52631579,-55.46,-76.58,0.0,0.0,2.86,3.11,0.0,0.0
PHE,-120,90,5,38,0.13157895,-170.49,56.94,0.0,0.0,11.31,19.29,0.0,0.0
PHE,-120,90,4,38,0.10526316,-163.64,-171.77,0.0,0.0,3.84,41.79,0.0,0.0
PHE,-120,90,8,38,0.21052632,-57.92,87.29,0.0,0.0,12.7,3.68,0.0,0.0
PHE,-120,90,20,38,0.52631579,-59.76,-81.44,0.0,0.0,7.65,8.16,0.0,0.0
PHE,-120,120,32,131,0.24427481,179.07,67.6,0.0,0.0,4.84,11.23,0.0,0.0
PHE,-120,120,2,131,0.01526718,173.13,-153.46,0.0,0.0,3.47,18.23,0.0,0.0
PHE,-120,120,3,131,0.02290076,-163.52,-73.92,0.0,0.0,2.84,3.56,0.0,0.0
PHE,-120,120,45,131,0.34351145,-65.93,84.32,0.0,0.0,6.57,9.01,0.0,0.0
PHE,-120,120,47,131,0.35877863,-63.81,-79.06,0.0,0.0,8.47,9.05,0.0,0.0
PHE,-120,150,10,194,0.05154639,61.72,88.65,0.0,0.0,6.39,6.78,0.0,0.0
PHE,-120,150,3,194,0.01546392,69.12,-75.19,0.0,0.0,3.21,6.13,0.0,0.0
PHE,-120,150,7,194,0.03608247,-178.36,66.96,0.0,0.0,6.49,2.94,0.0,0.0
PHE,-120,150,68,194,0.35051546,-66.91,84.89,0.0,0.0,6.3,8.22,0.0,0.0
PHE,-120,150,4,194,0.02061856,-63.76,-172.86,0.0,0.0,3.5,13.81,0.0,0.0
PHE,-120,150,101,194,0.52061856,-61.96,-80.21,0.0,0.0,6.72,10.4,0.0,0.0
PHE,-90,-180,6,25,0.24,-66.02,65.9,0.0,0.0,8.51,14.18,0.0,0.0
PHE,-90,-180,15,25,0.6,-65.63,-84.43,0.0,0.0,4.49,7.21,0.0,0.0
PHE,-90,-90,2,3,0.66666667,-78.84,-4.75,0.0,0.0,0.0,0.0,0.0,0.0
PHE,-90,-60,13,25,0.52,176.73,71.38,0.0,0.0,9.67,8.98,0.0,0.0
PHE,-90,-60,2,25,0.08,-89.65,74.37,0.0,0.0,1.55,2.52,0.0,0.0
PHE,-90,-60,9,25,0.36,-62.47,-54.82,0.0,0.0,7.12,20.42,0.0,0.0
PHE,-90,-30,4,125,0.032,66.82,72.14,0.0,0.0,20.06,6.34,0.0,0.0
PHE,-90,-30,25,125,0.2,-173.64,76.43,0.0,0.0,6.81,6.91,0.0,0.0
PHE,-90,-30,29,125,0.232,-73.36,80.62,0.0,0.0,8.55,15.13,0.0,0.0
PHE,-90,-30,65,125,0.52,-66.9,-69.68,0.0,0.0,7.72,13.32,0.0,0.0
PHE,-90,0,6,154,0.03896104,54.39,85.81,0.0,0.0,7.94,5.78,0.0,0.0
PHE,-90,0,5,154,0.03246753,51.47,-78.58,0.0,0.0,12.71,9.06,0.0,0.0
PHE,-90,0,6,154,0.03896104,-167.91,66.17,0.0,0.0,9.63,8.94,0.0,0.0
PHE,-90,0,53,154,0.34415584,-70.78,84.49,0.0,0.0,7.38,12.37,0.0,0.0
PHE,-90,0,2,154,0.01298701,-65.63,124.02,0.0,0.0,7.98,3.16,0.0,0.0
PHE,-90,0,82,154,0.53246753,-64.91,-70.88,0.0,0.0,6.72,14.31,0.0,0.0
PHE,-90,30,3,10,0.3,-64.26,81.22,0.0,0.0,5.2,3.57,0.0,0.0
PHE,-90,30,5,10,0.5,-58.1,-80.05,0.0,0.0,9.24,9.13,0.0,0.0
PHE,-90,60,3,8,0.375,-65.2,108.47,0.0,0.0,2.82,11.42,0.0,0.0
PHE,-90,60,4,8,0.5,-63.97,-73.23,0.0,0.0,3.44,7.13,0.0,0.0
PHE,-90,90,3,34,0.08823529,-179.22,33.46,0.0,0.0,10.35,21.28,0.0,0.0
PHE,-90,90,6,34,0.17647059,-170.67,-85.94,0.0,0.0,4.43,5.11,0.0,0.0
PHE,-90,90,7,34,0.20588235,-65.94,86.91,0.0,0.0,7.46,5.56,0.0,0.0
PHE,-90,90,15,34,0.44117647,-61.51,-76.23,0.0,0.0,9.58,10.44,0.0,0.0
PHE,-90,120,49,152,0.32236842,-178.15,73.61,0.0,0.0,7.13,10.93,0.0,0.0
PHE,-90,120,10,152,0.06578947,-171.34,-79.32,0.0,0.0,5.52,20.09,0.0,0.0
PHE,-90,120,30,152,0.19736842,-70.68,80.6,0.0,0.0,4.73,11.59,0.0,0.0
PHE,-90,120,7,152,0.04605263,-59.05,170.25,0.0,0.0,4.87,21.42,0.0,0.0
PHE,-90,120,56,152,0.36842105,-69.26,-76.5,0.0,0.0,5.46,14.37,0.0,0.0
PHE,-90,150,3,134,0.02238806,57.77,90.54,0.0,0.0,9.75,9.97,0.0,0.0
PHE,-90,150,11,134,0.08208955,176.73,81.33,0.0,0.0,16.95,4.15,0.0,0.0
PHE,-90,150,3,134,0.02238806,172.47,-88.79,0.0,0.0,7.12,3.26,0.0,0.0
PHE,-90,150,39,134,0.29104478,-74.4,81.2,0.0,0.0,8.25,12.16,0.0,0.0
PHE,-90,150,3,134,0.02238806,-80.5,145.47,0.0,0.0,6.15,8.15,0.0,0.0
PHE,-90,150,72,134,0.53731343,-69.42,-68.99,0.0,0.0,6.38,17.87,0.0,0.0
PHE,-60,-180,3,3,1.0,-49.12,-65.67,0.0,0.0,5.25,13.0,0.0,0.0
PHE,-60,-60,2,329,0.00607903,66.56,176.94,0.0,0.0,2.47,10.97,0.0,0.0
PHE,-60,-60,228,329,0.69300912,178.34,73.75,0.0,0.0,7.17,9.35,0.0,0.0
PHE,-60,-60,3,329,0.00911854,-166.88,-154.38,0.0,0.0,5.18,30.64,0.0,0.0
PHE,-60,-60,40,329,0.12158055,-174.79,-84.7,0.0,0.0,8.15,7.96,0.0,0.0
PHE,-60,-60,17,329,0.05167173,-88.43,73.64,0.0,0.0,9.38,17.93,0.0,0.0
PHE,-60,-60,4,329,0.01215805,-68.74,167.15,0.0,0.0,2.91,8.49,0.0,0.0
PHE,-60,-60,35,329,0.10638298,-73.38,-54.9,0.0,0.0,8.59,17.76,0.0,0.0
PHE,-60,-30,25,546,0.04578755,72.8,84.66,0.0,0.0,11.43,4.51,0.0,0.0
PHE,-60,-30,13,546,0.02380952,70.07,-82.48,0.0,0.0,7.53,9.22,0.0,0.0
PHE,-60,-30,218,546,0.3992674,-179.95,71.94,0.0,0.0,6.55,9.63,0.0,0.0
PHE,-60,-30,2,546,0.003663,-167.89,-140.77,0.0,0.0,6.16,18.47,0.0,0.0
PHE,-60,-30,32,546,0.05860806,-179.28,-89.28,0.0,0.0,7.67,7.86,0.0,0.0
PHE,-60,-30,66,546,0.12087912,-79.51,78.44,0.0,0.0,7.48,19.34,0.0,0.0
PHE,-60,-30,10,546,0.01831502,-75.11,153.63,0.0,0.0,7.37,34.56,0.0,0.0
PHE,-60,-30,180,546,0.32967033,-70.19,-57.35,0.0,0.0,7.15,20.38,0.0,0.0
PHE,-60,0,8,29,0.27586207,58.63,83.09,0.0,0.0,8.16,7.01,0.0,0.0
PHE,-60,0,3,29,0.10344828,64.94,-82.94,0.0,0.0,7.88,7.19,0.0,0.0
PHE,-60,0,9,29,0.31034483,-71.02,85.79,0.0,0.0,5.91,10.33,0.0,0.0
PHE,-60,0,7,29,0.24137931,-71.14,-72.15,0.0,0.0,6.22,20.32,0.0,0.0
PHE,-60,30,4,8,0.5,-179.1,70.23,0.0,0.0,4.23,6.97,0.0,0.0
PHE,-60,30,2,8,0.25,-94.45,94.18,0.0,0.0,1.97,0.52,0.0,0.0
PHE,-60,60,2,2,1.0,-50.35,-70.15,0.0,0.0,2.63,4.12,0.0,0.0
PHE,-60,120,3,81,0.03703704,59.11,70.47,0.0,0.0,7.03,23.57,0.0,0.0
PHE,-60,120,46,81,0.56790123,-179.85,74.07,0.0,0.0,6.82,7.85,0.0,0.0
PHE,-60,120,3,81,0.03703704,-167.36,-93.58,0.0,0.0,9.21,3.69,0.0,0.0
PHE,-60,120,4,81,0.04938272,-67.93,54.75,0.0,0.0,6.02,40.69,0.0,0.0
PHE,-60,120,3,81,0.03703704,-71.41,-173.34,0.0,0.0,2.22,10.73,0.0,0.0
PHE,-60,120,20,81,0.24691358,-69.16,-58.57,0.0,0.0,11.15,15.77,0.0,0.0
PHE,-60,150,4,92,0.04347826,59.1,74.27,0.0,0.0,5.33,5.25,0.0,0.0
PHE,-60,150,2,92,0.02173913,70.11,-54.41,0.0,0.0,2.21,31.97,0.0,0.0
PHE,-60,150,24,92,0.26086957,-177.3,73.1,0.0,0.0,6.52,8.47,0.0,0.0
PHE,-60,150,6,92,0.06521739,-160.01,-85.61,0.0,0.0,11.44,15.95,0.0,0.0
PHE,-60,150,21,92,0.22826087,-73.85,85.93,0.0,0.0,5.82,21.38,0.0,0.0
PHE,-60,150,2,92,0.02173913,-41.88,-178.29,0.0,0.0,29.41,53.42,0.0,0.0
PHE,-60,150,33,92,0.35869565,-67.1,-61.01,0.0,0.0,5.07,17.79,0.0,0.0
PHE,-30,-60,11,21,0.52380952,176.24,77.18,0.0,0.0,5.26,7.14,0.0,0.0
PHE,-30,-60,4,21,0.19047619,-167.25,-80.46,0.0,0.0,3.8,5.45,0.0,0.0
PHE,-30,-60,4,21,0.19047619,-65.94,-77.46,0.0,0.0,5.39,18.45,0.0,0.0
PHE,-30,150,2,2,1.0,-69.82,-81.71,0.0,0.0,0.44,0.42,0.0,0.0
PHE,30,-60,2,3,0.66666667,-73.65,-29.31,0.0,0.0,0.0,0.0,0.0,0.0
PHE,30,0,2,4,0.5,-68.29,172.68,0.0,0.0,7.62,4.17,0.0,0.0
PHE,60,-120,2,3,0.66666667,-62.88,-76.65,0.0,0.0,6.81,9.16,0.0,0.0
PHE,60,0,2,5,0.4,-91.98,65.97,0.0,0.0,0.78,0.01,0.0,0.0
PHE,60,0,3,5,0.6,-50.42,-52.01,0.0,0.0,3.85,5.36,0.0,0.0
PHE,60,30,10,28,0.35714286,-63.24,87.76,0.0,0.0,10.17,17.23,0.0,0.0
PHE,60,30,18,28,0.64285714,-56.1,-78.9,0.0,0.0,8.53,9.97,0.0,0.0
PHE,60,60,3,16,0.1875,-64.81,83.17,0.0,0.0,16.78,12.0,0.0,0.0
PHE,60,60,12,16,0.75,-57.4,-76.67,0.0,0.0,8.37,6.91,0.0,0.0
PHE,90,-60,3,5,0.6,-60.53,-69.0,0.0,0.0,3.37,6.65,0.0,0.0
PHE,90,0,5,5,1.0,-56.54,-57.94,0.0,0.0,11.71,21.65,0.0,0.0
PRO,-180,-90,2,2,1.0,-24.15,40.56,0.0,0.0,4.35,2.51,0.0,0.0
PRO,-120,0,3,3,1.0,33.74,-30.13,0.0,0.0,2.23,0.5,0.0,0.0
PRO,-120,120,3,5,0.6,28.39,-30.77,0.0,0.0,1.29,7.76,0.0,0.0
PRO,-120,120,2,5,0.4,-16.9,32.51,0.0,0.0,5.24,1.77,0.0,0.0
PRO,-120,150,4,5,0.8,22.1,-26.19,0.0,0.0,7.15,9.89,0.0,0.0
PRO,-90,-180,64,73,0.87671233,32.34,-35.8,0.0,0.0,3.54,4.98,0.0,0.0
PRO,-90,-180,4,73,0.05479452,-5.0,21.98,0.0,0.0,6.7,4.6,0.0,0.0
PRO,-90,-180,2,73,0.02739726,-63.15,-178.74,0.0,0.0,6.46,3.98,0.0,0.0
PRO,-90,-150,5,7,0.71428571,34.51,-33.09,0.0,0.0,4.37,6.18,0.0,0.0
PRO,-90,-120,2,2,1.0,-28.51,47.77,0.0,0.0,0.0,0.0,0.0,0.0
PRO,-90,-90,2,2,1.0,31.99,-26.56,0.0,0.0,6.11,16.62,0.0,0.0
PRO,-90,-60,2,3,0.66666667,15.27,-23.96,0.0,0.0,13.92,4.86,0.0,0.0
PRO,-90,-30,3,36,0.08333333,6.08,13.43,0.0,0.0,2.88,1.36,0.0,0.0
PRO,-90,-30,27,36,0.75,28.21,-35.07,0.0,0.0,5.71,8.13,0.0,0.0
PRO,-90,-30,6,36,0.16666667,-18.2,34.11,0.0,0.0,8.06,6.57,0.0,0.0
PRO,-90,0,2,104,0.01923077,14.53,6.89,0.0,0.0,6.16,4.14,0.0,0.0
PRO,-90,0,93,104,0.89423077,33.9,-36.3,0.0,0.0,3.53,4.58,0.0,0.0
PRO,-90,0,7,104,0.06730769,-15.52,32.37,0.0,0.0,7.69,5.14,0.0,0.0
PRO,-90,30,13,15,0.86666667,35.01,-38.73,0.0,0.0,3.45,3.87,0.0,0.0
PRO,-90,30,2,15,0.13333333,-7.12,23.03,0.0,0.0,2.7,0.98,0.0,0.0
PRO,-90,60,3,29,0.10344828,42.17,86.32,0.0,0.0,15.64,33.03,0.0,0.0
PRO,-90,60,23,29,0.79310345,30.78,-34.56,0.0,0.0,2.12,5.01,0.0,0.0
PRO,-90,60,3,29,0.10344828,-4.18,24.04,0.0,0.0,1.73,0.92,0.0,0.0
PRO,-90,90,13,16,0.8125,30.75,-34.76,0.0,0.0,3.84,4.66,0.0,0.0
PRO,-90,90,2,16,0.125,-12.33,30.21,0.0,0.0,5.9,5.99,0.0,0.0
PRO,-90,120,5,41,0.12195122,4.25,14.64,0.0,0.0,1.67,2.54,0.0,0.0
PRO,-90,120,26,41,0.63414634,31.38,-35.77,0.0,0.0,3.03,5.48,0.0,0.0
PRO,-90,120,10,41,0.24390244,-14.69,32.04,0.0,0.0,5.66,6.51,0.0,0.0
PRO,-90,150,11,189,0.05820106,8.39,8.89,0.0,0.0,2.8,3.41,0.0,0.0
PRO,-90,150,154,189,0.81481481,31.5,-34.9,0.0,0.0,2.85,5.05,0.0,0.0
PRO,-90,150,23,189,0.12169312,-13.02,30.7,0.0,0.0,6.21,6.11,0.0,0.0
PRO,-60,-180,2,89,0.02247191,9.0,6.47,0.0,0.0,4.2,6.06,0.0,0.0
PRO,-60,-180,55,89,0.61797753,27.68,-34.79,0.0,0.0,3.66,3.62,0.0,0.0
PRO,-60,-180,31,89,0.34831461,-23.43,35.91,0.0,0.0,4.84,5.21,0.0,0.0
PRO,-60,-150,2,5,0.4,32.39,-29.58,0.0,0.0,0.84,9.79,0.0,0.0
PRO,-60,-150,3,5,0.6,-32.1,41.66,0.0,0.0,0.88,3.88,0.0,0.0
PRO,-60,-120,2,3,0.66666667,34.59,-44.76,0.0,0.0,0.48,0.07,0.0,0.0
PRO,-60,-60,14,106,0.13207547,22.52,-36.15,0.0,0.0,7.13,6.82,0.0,0.0
PRO,-60,-60,92,106,0.86792453,-28.54,37.87,0.0,0.0,4.03,4.77,0.0,0.0
PRO,-60,-30,2,837,0.00238949,33.36,48.71,0.0,0.0,32.29,34.47,0.0,0.0
PRO,-60,-30,281,837,0.33572282,23.18,-34.37,0.0,0.0,4.72,4.37,0.0,0.0
PRO,-60,-30,3,837,0.00358423,-168.12,-46.95,0.0,0.0,5.99,23.04,0.0,0.0
